date,quarter,year,quarter_num,department,region,revenue,expenses,employees,performance_score,simulated_customers,profit,profit_margin,customer_satisfaction,growth_rate,market_share,roi,expense_efficiency,revenue_per_customer,customer_growth_rate,nps,esg_score,rolling_revenue_avg,rolling_profit_avg,forecasted_revenue,profit_volatility,ytd_revenue,ytd_profit,region_competitiveness_index,profit_rank
2024-01-01,2024-Q1,2024,1,Android,South America,58311117.17,39003249.51,18184,89.33,204292,19307867.66,33.11,93,-45.39,13.97,49.5,1.5,285.43,-66.6,16,98.57,73973944.12,30411919.73,67856938.4,12699399.06,58311117.17,19307867.66,85.71,6.0
2024-04-01,2024-Q2,2024,2,Android,South America,31556850.22,16712697.36,10758,93.86,507115,14844152.85,47.04,71,-45.88,6.35,88.82,1.89,62.23,148.23,89,76.01,73824676.28,28983217.89,73973944.12,14386730.09,89867967.39,34152020.52,85.71,6.0
2024-07-01,2024-Q3,2024,3,Android,South America,39213431.36,20105317.87,46890,72.03,1784749,19108113.48,48.73,75,24.26,8.75,95.04,1.95,21.97,251.94,1,77.23,58963567.7,24708180.08,73824676.28,14061135.57,129081398.75,53260134.0,42.86,3.0
2024-10-01,2024-Q4,2024,4,Android,South America,93904303.68,40233178.38,15114,70.06,1408822,53671125.3,57.16,95,139.47,17.45,133.4,2.33,66.65,-21.06,76,63.26,55746425.61,26732814.83,58963567.7,18076492.71,222985702.43,106931259.3,57.14,4.0
2020-01-01,2020-Q1,2020,1,Cloud,South America,28237106.86,16802500.54,6370,90.84,416889,11434606.32,40.49,95,0.0,10.6,68.05,1.68,67.73,0.0,55,66.56,28237106.86,11434606.32,28237106.86,0.0,28237106.86,11434606.32,57.14,4.0
2020-04-01,2020-Q2,2020,2,Cloud,South America,26096320.42,17257035.3,5636,75.17,787670,8839285.12,33.87,75,-7.58,7.95,51.22,1.51,33.13,88.94,36,65.09,27166713.64,10136945.72,28237106.86,1835169.22,54333427.28,20273891.44,100.0,7.0
2020-07-01,2020-Q3,2020,3,Cloud,South America,60485040.4,32509915.99,20263,98.18,1519787,27975124.41,46.25,89,131.78,21.18,86.05,1.86,39.8,92.95,76,80.28,38272822.56,16083005.28,27166713.64,10380308.09,114818467.68,48249015.85,71.43,5.0
2020-10-01,2020-Q4,2020,4,Cloud,South America,47995269.84,29183651.97,23055,95.05,181482,18811617.87,39.19,78,-20.65,12.08,64.46,1.64,264.46,-88.06,18,64.22,40703434.38,16765158.43,38272822.56,8584590.59,162813737.53,67060633.72,100.0,7.0
2021-01-01,2021-Q1,2021,1,Cloud,South America,23889472.93,9995781.35,48060,94.88,342720,13893691.59,58.16,97,-50.23,6.65,139.0,2.39,69.71,88.85,96,77.43,39616525.9,17379929.75,40703434.38,8152798.05,23889472.93,13893691.59,57.14,4.0
2021-04-01,2021-Q2,2021,2,Cloud,South America,75784581.67,49405274.58,20119,79.72,1425834,26379307.09,34.81,78,217.23,19.78,53.39,1.53,53.15,316.03,12,88.07,52038591.21,21764935.24,39616525.9,6596398.95,99674054.6,40272998.68,71.43,5.0
2021-07-01,2021-Q3,2021,3,Cloud,South America,31621764.17,16098874.95,25058,70.43,1760744,15522889.22,49.09,99,-58.27,11.39,96.42,1.96,17.96,23.49,11,81.48,44822772.15,18651876.44,52038591.21,5542850.83,131295818.78,55795887.9,57.14,4.0
2021-10-01,2021-Q4,2021,4,Cloud,South America,78496901.33,26276284.21,40066,88.44,504737,52220617.12,66.53,70,148.24,15.5,198.74,2.99,155.52,-71.33,78,73.54,52448180.03,27004126.26,44822772.15,17700886.15,209792720.11,108016505.02,28.57,2.0
2022-01-01,2022-Q1,2022,1,Cloud,South America,55300317.05,27979474.1,33343,78.47,734425,27320842.95,49.4,90,-29.55,17.94,97.65,1.98,75.3,45.51,60,74.98,60300891.06,30360914.1,52448180.03,15525343.0,55300317.05,27320842.95,71.43,5.0
2022-04-01,2022-Q2,2022,2,Cloud,South America,79428337.03,50178452.23,45242,98.76,375170,29249884.8,36.83,70,43.63,20.07,58.29,1.58,211.71,-48.92,89,70.53,61211829.9,31078558.52,60300891.06,15345248.59,134728654.09,56570727.75,100.0,7.0
2022-07-01,2022-Q3,2022,3,Cloud,South America,50397660.12,21868839.42,17487,74.82,109798,28528820.7,56.61,77,-36.55,11.83,130.45,2.3,459.0,-70.73,67,85.91,65905803.88,34330041.39,61211829.9,11953572.9,185126314.21,85099548.45,14.29,1.0
2022-10-01,2022-Q4,2022,4,Cloud,South America,89628016.96,53728527.8,37471,95.12,1002318,35899489.16,40.05,71,77.84,20.57,66.82,1.67,89.42,812.87,19,98.22,68688582.79,30249759.4,65905803.88,3849648.35,274754331.16,120999037.61,71.43,5.0
2023-01-01,2023-Q1,2023,1,Cloud,South America,54853775.21,30821530.52,39803,76.34,548897,24032244.69,43.81,76,-38.8,13.38,77.97,1.78,99.93,-45.24,30,62.83,68576947.33,29427609.84,68688582.79,4893349.06,54853775.21,24032244.69,42.86,3.0
2023-04-01,2023-Q2,2023,2,Cloud,South America,40664772.75,12488156.23,22964,85.16,1122490,28176616.52,69.29,92,-25.87,9.36,225.63,3.26,36.23,104.5,32,71.42,58886056.26,29159292.77,68576947.33,4935585.65,95518547.96,52208861.21,14.29,1.0
2023-07-01,2023-Q3,2023,3,Cloud,South America,61696929.08,38112373.47,29820,85.87,1066577,23584555.61,38.23,77,51.72,10.82,61.88,1.62,57.85,-4.98,78,76.0,61710873.5,27923226.5,58886056.26,5705225.0,157215477.04,75793416.82,71.43,5.0
2023-10-01,2023-Q4,2023,4,Cloud,South America,68088392.6,47363233.77,34810,83.94,778110,20725158.83,30.44,95,10.36,12.49,43.76,1.44,87.5,-27.05,64,64.63,56325967.41,24129643.91,61710873.5,3070022.47,225303869.63,96518575.65,100.0,7.0
2024-01-01,2024-Q1,2024,1,Cloud,South America,71396272.43,29991700.99,27426,96.23,1806244,41404571.44,57.99,88,4.86,17.1,138.05,2.38,39.53,132.13,61,86.34,60461591.71,28472725.6,56325967.41,9151308.0,71396272.43,41404571.44,42.86,3.0
2024-04-01,2024-Q2,2024,2,Cloud,South America,81215783.37,34100933.75,19140,86.82,1980292,47114849.62,58.01,90,13.75,16.33,138.16,2.38,41.01,9.64,69,79.85,70599344.37,33207283.88,60461591.71,13025823.75,152612055.8,88519421.06,42.86,3.0
2024-07-01,2024-Q3,2024,3,Cloud,South America,94088534.23,60075981.34,44869,71.51,533024,34012552.89,36.15,80,15.85,20.99,56.62,1.57,176.52,-73.08,73,60.98,78697245.66,35814283.2,70599344.37,11400029.68,246700590.03,122531973.95,71.43,5.0
2024-10-01,2024-Q4,2024,4,Cloud,South America,46766716.45,15394668.5,44632,70.52,1634730,31372047.94,67.08,70,-50.29,8.69,203.79,3.04,28.61,206.69,27,73.6,73366826.62,38476005.47,78697245.66,7155295.2,293467306.48,153904021.89,28.57,2.0
2020-01-01,2020-Q1,2020,1,Hardware,South America,29262505.74,18810168.63,14006,96.93,1047109,10452337.12,35.72,82,0.0,10.98,55.57,1.56,27.95,0.0,14,61.91,29262505.74,10452337.12,29262505.74,0.0,29262505.74,10452337.12,85.71,6.0
2020-04-01,2020-Q2,2020,2,Hardware,South America,61687114.35,24732031.24,48778,75.37,1244276,36955083.11,59.91,70,110.81,18.8,149.42,2.49,49.58,18.83,8,61.57,45474810.04,23703710.11,29262505.74,18740271.41,90949620.09,47407420.22,57.14,4.0
2020-07-01,2020-Q3,2020,3,Hardware,South America,27753186.75,13597480.45,10967,80.71,163936,14155706.3,51.01,89,-55.01,9.72,104.11,2.04,169.29,-86.82,99,70.76,39567602.28,20521042.17,45474810.04,14352247.63,118702806.84,61563126.52,28.57,2.0
2020-10-01,2020-Q4,2020,4,Hardware,South America,74953836.56,24548452.52,6508,80.58,816524,50405384.04,67.25,85,170.07,18.87,205.33,3.05,91.8,398.07,36,99.29,48414160.85,27992127.64,39567602.28,18989290.32,193656643.39,111968510.56,14.29,1.0
2021-01-01,2021-Q1,2021,1,Hardware,South America,75921518.49,29306971.24,8886,91.73,740580,46614547.24,61.4,72,1.29,21.14,159.06,2.59,102.52,-9.3,87,60.21,60078914.03,37032680.17,48414160.85,16268613.34,75921518.49,46614547.24,42.86,3.0
2021-04-01,2021-Q2,2021,2,Hardware,South America,37862035.13,19307942.71,34872,74.77,1503335,18554092.42,49.0,90,-50.13,9.88,96.1,1.96,25.19,102.99,3,82.93,54122644.23,32432432.5,60078914.03,18715469.62,113783553.62,65168639.67,57.14,4.0
2021-07-01,2021-Q3,2021,3,Hardware,South America,26465978.71,17577190.32,43509,81.71,1958757,8888788.39,33.59,96,-30.1,9.53,50.57,1.51,13.51,30.29,69,85.28,53800842.22,31115703.02,54122644.23,20527508.05,140249532.33,74057428.06,100.0,7.0
2021-10-01,2021-Q4,2021,4,Hardware,South America,82670498.74,37241599.06,33104,86.93,875348,45428899.68,54.95,88,212.37,16.33,121.98,2.22,94.44,-55.31,53,79.04,55730007.77,29871581.93,53800842.22,19067600.94,222920031.07,119486327.74,57.14,4.0
2022-01-01,2022-Q1,2022,1,Hardware,South America,62767894.08,20112598.16,12218,80.3,460095,42655295.92,67.96,73,-24.07,20.36,212.08,3.12,136.42,-47.44,14,64.11,52441601.67,28881769.1,55730007.77,17980524.23,62767894.08,42655295.92,14.29,1.0
2022-04-01,2022-Q2,2022,2,Hardware,South America,23396151.91,9088226.75,40793,85.07,343904,14307925.16,61.16,83,-62.73,5.91,157.43,2.57,68.03,-25.25,29,97.98,48825130.86,27820227.29,52441601.67,18895557.61,86164046.0,56963221.08,28.57,2.0
2022-07-01,2022-Q3,2022,3,Hardware,South America,73517442.4,40655085.9,14754,96.68,1386023,32862356.5,44.7,92,214.23,17.26,80.83,1.81,53.04,303.03,84,82.14,60587996.78,33813619.31,48825130.86,14076777.43,159681488.39,89825577.58,57.14,4.0
2022-10-01,2022-Q4,2022,4,Hardware,South America,27828497.62,15904681.35,12412,76.68,1728928,11923816.27,42.85,87,-62.15,6.39,74.97,1.75,16.1,24.74,52,99.24,46877496.5,25437348.46,60587996.78,14810672.66,187509986.01,101749393.85,57.14,4.0
2023-01-01,2023-Q1,2023,1,Hardware,South America,63740645.01,33798066.5,29067,96.59,229316,29942578.51,46.98,86,129.05,15.55,88.59,1.89,277.96,-86.74,81,63.69,47120684.23,22259169.11,46877496.5,10669335.52,63740645.01,29942578.51,28.57,2.0
2023-04-01,2023-Q2,2023,2,Hardware,South America,48951427.9,22405275.31,17826,75.52,878951,26546152.59,54.23,100,-23.2,11.26,118.48,2.18,55.69,283.29,51,66.48,53509503.23,25318725.97,47120684.23,9295456.88,112692072.91,56488731.1,71.43,5.0
2023-07-01,2023-Q3,2023,3,Hardware,South America,83416330.77,57350750.57,13099,85.9,1457493,26065580.21,31.25,89,70.41,14.63,45.45,1.45,57.23,65.82,55,97.32,55984225.33,23619531.89,53509503.23,7985798.72,196108403.68,82554311.3,100.0,7.0
2023-10-01,2023-Q4,2023,4,Hardware,South America,81464682.55,29501924.05,19699,79.77,793915,51962758.49,63.79,97,-2.34,14.95,176.13,2.76,102.61,-45.53,79,80.82,69393271.56,33629267.45,55984225.33,12343533.39,277573086.23,134517069.79,42.86,3.0
2024-01-01,2024-Q1,2024,1,Hardware,South America,45727591.37,20825537.46,43784,97.27,1873437,24902053.9,54.46,82,-43.87,10.95,119.57,2.2,24.41,135.97,45,87.89,64890008.15,32369136.3,69393271.56,13080638.48,45727591.37,24902053.9,57.14,4.0
2024-04-01,2024-Q2,2024,2,Hardware,South America,63029356.76,39855038.31,42691,84.71,1648070,23174318.45,36.77,77,37.84,12.68,58.15,1.58,38.24,-12.03,29,73.82,68409490.36,31526177.76,64890008.15,13676068.25,108756948.12,48076372.35,100.0,7.0
2024-07-01,2024-Q3,2024,3,Hardware,South America,75390620.65,29951848.71,24980,82.0,279298,45438771.94,60.27,91,19.61,16.82,151.71,2.52,269.93,-83.05,17,68.0,66403062.83,36369475.7,68409490.36,14503063.36,184147568.77,93515144.29,14.29,1.0
2024-10-01,2024-Q4,2024,4,Hardware,South America,49061383.16,31825073.96,38625,83.05,1619449,17236309.2,35.13,91,-34.92,9.12,54.16,1.54,30.3,479.83,84,66.53,58302237.98,27687863.37,66403062.83,12280914.21,233208951.94,110751453.49,100.0,7.0
2020-01-01,2020-Q1,2020,1,Maps,South America,32471983.19,15801517.8,44224,89.54,1140467,16670465.39,51.34,76,0.0,12.19,105.5,2.05,28.47,0.0,22,77.23,32471983.19,16670465.39,32471983.19,0.0,32471983.19,16670465.39,28.57,2.0
2020-04-01,2020-Q2,2020,2,Maps,South America,50365133.72,28713846.07,16510,92.88,1928742,21651287.65,42.99,77,55.1,15.35,75.4,1.75,26.11,69.12,48,63.91,41418558.46,19160876.52,32471983.19,3521973.2,82837116.91,38321753.04,85.71,6.0
2020-07-01,2020-Q3,2020,3,Maps,South America,66411409.61,34600394.21,21781,83.64,432464,31811015.41,47.9,89,31.86,23.25,91.94,1.92,153.57,-77.58,94,86.78,49749508.84,23377589.48,41418558.46,7716485.74,149248526.52,70132768.45,57.14,4.0
2020-10-01,2020-Q4,2020,4,Maps,South America,61799692.24,31735237.06,39725,79.45,1314386,30064455.18,48.65,94,-6.94,15.56,94.74,1.95,47.02,203.93,55,84.59,52762054.69,25049305.91,49749508.84,7132646.4,211048218.76,100197223.62,42.86,3.0
2021-01-01,2021-Q1,2021,1,Maps,South America,64319212.84,38278749.58,11819,91.8,647652,26040463.25,40.49,77,4.08,17.91,68.03,1.68,99.31,-50.73,27,74.3,60723862.1,27391805.37,52762054.69,4525930.61,64319212.84,26040463.25,85.71,6.0
2021-04-01,2021-Q2,2021,2,Maps,South America,33806862.12,22222008.11,21942,84.21,1284057,11584854.01,34.27,95,-47.44,8.82,52.13,1.52,26.33,98.26,89,73.69,56584294.2,24875196.96,60723862.1,9183772.64,98126074.96,37625317.27,100.0,7.0
2021-07-01,2021-Q3,2021,3,Maps,South America,28964820.17,9995688.41,47036,75.33,532353,18969131.76,65.49,98,-14.32,10.44,189.77,2.9,54.41,-58.54,93,97.61,47222646.84,21664726.05,56584294.2,8135776.43,127090895.13,56594449.03,14.29,1.0
2021-10-01,2021-Q4,2021,4,Maps,South America,68716945.09,40285438.59,31749,81.31,610350,28431506.5,41.37,97,137.24,13.57,70.58,1.71,112.59,14.65,27,84.63,48951960.06,21256488.88,47222646.84,7596925.09,195807840.22,85025955.53,100.0,7.0
2022-01-01,2022-Q1,2022,1,Maps,South America,18664218.89,8458215.86,46581,90.76,614858,10206003.03,54.68,85,-72.84,6.06,120.66,2.21,30.36,0.74,31,99.15,37538211.57,17297873.83,48951960.06,8360305.14,18664218.89,10206003.03,42.86,3.0
2022-04-01,2022-Q2,2022,2,Maps,South America,82349169.53,38609422.09,10869,72.19,665127,43739747.45,53.11,87,341.21,20.81,113.29,2.13,123.81,8.18,80,81.05,49673788.42,25336597.19,37538211.57,14349609.73,101013388.42,53945750.48,85.71,6.0
2022-07-01,2022-Q3,2022,3,Maps,South America,76720154.51,48300815.12,27068,90.87,580171,28419339.39,37.04,92,-6.84,18.02,58.84,1.59,132.24,-12.77,72,87.12,61612622.01,27699149.09,49673788.42,13715757.07,177733542.94,82365089.88,85.71,6.0
2022-10-01,2022-Q4,2022,4,Maps,South America,78925843.92,52180944.37,13104,88.07,1789909,26744899.55,33.89,74,2.87,18.12,51.25,1.51,44.09,208.51,59,95.08,64164846.71,27277497.36,61612622.01,13711662.43,256659386.85,109109989.42,100.0,7.0
2023-01-01,2023-Q1,2023,1,Maps,South America,85298087.8,56542397.51,10018,90.22,1274212,28755690.3,33.71,77,8.07,20.81,50.86,1.51,66.94,-28.81,29,72.15,80823313.94,31914919.17,64164846.71,7932117.66,85298087.8,28755690.3,85.71,6.0
2023-04-01,2023-Q2,2023,2,Maps,South America,87017325.05,40436298.88,9867,91.76,644170,46581026.17,53.53,85,2.02,20.02,115.2,2.15,135.08,-49.45,63,90.71,81990352.82,32625238.85,80823313.94,9345326.57,172315412.86,75336716.46,85.71,6.0
2023-07-01,2023-Q3,2023,3,Maps,South America,89815766.17,29956527.05,14577,99.54,1592693,59859239.12,66.65,76,3.22,15.76,199.82,3.0,56.39,147.25,54,95.15,85264255.74,40485213.78,81990352.82,15693838.95,262131179.03,135195955.59,14.29,1.0
2023-10-01,2023-Q4,2023,4,Maps,South America,65819020.36,19950086.74,48161,82.67,1889909,45868933.61,69.69,80,-26.72,12.08,229.92,3.3,34.83,18.66,49,72.15,81987549.85,45266222.3,85264255.74,12749454.59,327950199.38,181064889.2,14.29,1.0
2024-01-01,2024-Q1,2024,1,Maps,South America,59316595.62,36034991.21,43782,72.37,1417277,23281604.41,39.25,88,-9.88,14.21,64.61,1.65,41.85,-25.01,82,61.09,75492176.8,43897700.83,81987549.85,15175420.15,59316595.62,23281604.41,71.43,5.0
2024-04-01,2024-Q2,2024,2,Maps,South America,74647222.38,35174445.33,8744,90.54,1273362,39472777.06,52.88,73,25.85,15.01,112.22,2.12,58.62,-10.15,27,88.4,72399651.13,42120638.55,75492176.8,15172651.32,133963818.0,62754381.46,57.14,4.0
2024-07-01,2024-Q3,2024,3,Maps,South America,56380211.08,37435373.59,28861,95.89,346185,18944837.49,33.6,98,-24.47,12.58,50.61,1.51,162.86,-72.81,66,83.46,64040762.36,31892038.14,72399651.13,12839921.9,190344029.08,81699218.96,85.71,6.0
2024-10-01,2024-Q4,2024,4,Maps,South America,98150988.29,58320862.6,21344,81.47,1026323,39830125.69,40.58,92,74.09,18.24,68.29,1.68,95.63,196.47,54,99.68,72123754.34,30382336.16,64040762.36,10849479.4,288495017.37,121529344.65,71.43,5.0
2020-01-01,2020-Q1,2020,1,Search,South America,52336115.28,33302423.87,43113,93.91,1170143,19033691.41,36.37,80,0.0,19.64,57.15,1.57,44.73,0.0,90,96.87,52336115.28,19033691.41,52336115.28,0.0,52336115.28,19033691.41,71.43,5.0
2020-04-01,2020-Q2,2020,2,Search,South America,37434440.21,17432173.83,25931,80.95,286725,20002266.37,53.43,75,-28.47,11.41,114.74,2.15,130.56,-75.5,44,65.28,44885277.75,19517978.89,52336115.28,684885.93,89770555.49,39035957.78,71.43,5.0
2020-07-01,2020-Q3,2020,3,Search,South America,38762875.34,26582755.27,29392,71.8,867845,12180120.07,31.42,76,3.55,13.57,45.82,1.46,44.67,202.68,53,97.66,42844476.94,17072025.95,44885277.75,4264105.04,128533430.83,51216077.85,100.0,7.0
2020-10-01,2020-Q4,2020,4,Search,South America,58317557.05,31896684.38,32185,99.31,1229579,26420872.67,45.31,100,50.45,14.68,82.83,1.83,47.43,41.68,32,90.54,46712746.97,19409237.63,42844476.94,5828547.13,186850987.88,77636950.52,71.43,5.0
2021-01-01,2021-Q1,2021,1,Search,South America,71315365.7,43101918.6,39719,78.97,548818,28213447.1,39.56,99,22.29,19.86,65.46,1.65,129.94,-55.37,10,65.77,51457559.58,21704176.55,46712746.97,7262276.4,71315365.7,28213447.1,100.0,7.0
2021-04-01,2021-Q2,2021,2,Search,South America,70078971.75,26109054.1,25902,98.18,1925059,43969917.65,62.74,77,-1.73,18.29,168.41,2.68,36.4,250.76,15,80.68,59618692.46,27696089.37,51457559.58,13006109.17,141394337.46,72183364.75,28.57,2.0
2021-07-01,2021-Q3,2021,3,Search,South America,22267376.58,14608181.52,6084,72.46,1786233,7659195.07,34.4,90,-68.23,8.02,52.43,1.52,12.47,-7.21,84,86.34,55494817.77,26565858.12,59618692.46,14867176.0,163661714.04,79842559.82,85.71,6.0
2021-10-01,2021-Q4,2021,4,Search,South America,77013967.78,42009572.97,6691,99.29,608886,35004394.82,45.45,87,245.86,15.21,83.32,1.83,126.48,-65.91,16,90.77,60168920.46,28711738.66,55494817.77,15447410.07,240675681.82,114846954.64,85.71,6.0
2022-01-01,2022-Q1,2022,1,Search,South America,26808636.2,17854118.04,15780,75.91,971635,8954518.15,33.4,83,-65.19,8.7,50.15,1.5,27.59,59.58,18,78.9,49042238.08,23897006.42,60168920.46,18377888.12,26808636.2,8954518.15,100.0,7.0
2022-04-01,2022-Q2,2022,2,Search,South America,52892263.76,22639657.12,12165,96.96,351717,30252606.63,57.2,99,97.3,13.37,133.63,2.34,150.38,-63.8,36,93.7,44745561.08,20467678.67,49042238.08,14185333.37,79700899.95,39207124.78,57.14,4.0
2022-07-01,2022-Q3,2022,3,Search,South America,34157982.7,16680706.83,36922,87.86,961780,17477275.87,51.17,85,-35.42,8.02,104.78,2.05,35.52,173.45,46,74.11,47718212.61,22922198.87,44745561.08,11894783.56,113858882.65,56684400.66,42.86,3.0
2022-10-01,2022-Q4,2022,4,Search,South America,43212727.02,26208200.08,32241,89.71,282719,17004526.95,39.35,83,26.51,9.92,64.88,1.65,152.85,-70.6,67,78.58,39267902.42,18422231.9,47718212.61,8803374.34,157071609.67,73688927.6,85.71,6.0
2023-01-01,2023-Q1,2023,1,Search,South America,58136407.53,34284803.28,45465,89.63,823071,23851604.25,41.03,80,34.54,14.18,69.57,1.7,70.63,191.13,68,85.58,47099845.25,22146503.42,39267902.42,6241204.1,58136407.53,23851604.25,57.14,4.0
2023-04-01,2023-Q2,2023,2,Search,South America,96034000.08,33876787.29,29696,85.99,768321,62157212.79,64.72,94,65.19,22.09,183.48,2.83,124.99,-6.65,33,91.06,57885279.33,30122654.97,47099845.25,21583403.09,154170407.61,86008817.04,28.57,2.0
2023-07-01,2023-Q3,2023,3,Search,South America,80660645.21,39954908.11,38549,78.89,1779762,40705737.1,50.47,94,-16.01,14.15,101.88,2.02,45.32,131.64,16,91.76,69510944.96,35929770.27,57885279.33,20122421.41,234831052.82,126714554.14,42.86,3.0
2023-10-01,2023-Q4,2023,4,Search,South America,101753168.33,34386542.37,29684,84.4,1830443,67366625.95,66.21,99,26.15,18.67,195.91,2.96,55.59,2.85,50,72.86,84146055.29,48520295.02,69510944.96,20089477.64,336584221.14,194081180.09,28.57,2.0
2024-01-01,2024-Q1,2024,1,Search,South America,80377610.2,54118198.65,35361,95.38,1843103,26259411.55,32.67,88,-21.01,19.25,48.52,1.49,43.61,0.69,21,78.07,89706355.95,49122246.85,84146055.29,19116437.78,80377610.2,26259411.55,100.0,7.0
2024-04-01,2024-Q2,2024,2,Search,South America,98458093.33,52116697.05,24161,79.19,1511672,46341396.28,47.07,70,22.49,19.8,88.92,1.89,65.13,-17.98,54,61.68,90312379.26,45168292.72,89706355.95,17045061.45,178835703.52,72600807.83,71.43,5.0
2024-07-01,2024-Q3,2024,3,Search,South America,74225576.65,33502296.02,10549,98.02,1090839,40723280.63,54.86,73,-24.61,16.56,121.55,2.22,68.04,-27.84,15,77.14,88703612.12,45172678.6,90312379.26,17043532.62,253061280.17,113324088.46,28.57,2.0
2024-10-01,2024-Q4,2024,4,Search,South America,94760961.13,35201521.2,6880,89.32,598413,59559439.93,62.85,98,27.67,17.61,169.2,2.69,158.35,-45.14,65,69.15,86955560.32,43220882.1,88703612.12,13791489.85,347822241.3,172883528.38,42.86,3.0
2020-01-01,2020-Q1,2020,1,YouTube,South America,23484046.48,11725104.21,11586,78.94,320525,11758942.27,50.07,74,0.0,8.81,100.29,2.0,73.27,0.0,29,79.31,23484046.48,11758942.27,23484046.48,0.0,23484046.48,11758942.27,42.86,3.0
2020-04-01,2020-Q2,2020,2,YouTube,South America,47719137.52,18392326.35,46089,81.3,232180,29326811.17,61.46,78,103.2,14.54,159.45,2.59,205.53,-27.56,19,95.97,35601592.0,20542876.72,23484046.48,12422359.23,71203184.01,41085753.45,28.57,2.0
2020-07-01,2020-Q3,2020,3,YouTube,South America,37093552.01,12623993.7,42717,72.68,735824,24469558.31,65.97,76,-22.27,12.99,193.83,2.94,50.41,216.92,98,97.09,36098912.01,21851770.59,35601592.0,9071775.67,108296736.02,65555311.76,14.29,1.0
2020-10-01,2020-Q4,2020,4,YouTube,South America,85505165.43,44518583.19,30750,81.45,1059645,40986582.24,47.93,92,130.51,21.52,92.07,1.92,80.69,44.01,68,63.15,48450475.36,26635473.5,36098912.01,12099586.64,193801901.45,106541894.0,57.14,4.0
2021-01-01,2021-Q1,2021,1,YouTube,South America,63476849.67,32584920.62,10996,86.81,1617714,30891929.05,48.67,91,-25.76,17.67,94.8,1.95,39.24,52.67,47,87.57,58448676.16,31418720.2,48450475.36,6939943.02,63476849.67,30891929.05,71.43,5.0
2021-04-01,2021-Q2,2021,2,YouTube,South America,74050051.78,48487521.79,41430,78.41,1851608,25562529.99,34.52,75,16.66,19.32,52.72,1.53,39.99,14.46,23,81.99,65031404.72,30477649.9,58448676.16,7546850.43,137526901.45,56454459.04,85.71,6.0
2021-07-01,2021-Q3,2021,3,YouTube,South America,23923299.64,9452368.79,15089,75.7,268770,14470930.85,60.49,74,-67.69,8.62,153.09,2.53,89.01,-85.48,55,87.94,61738841.63,27977993.03,65031404.72,11045204.19,161450201.09,70925389.89,28.57,2.0
2021-10-01,2021-Q4,2021,4,YouTube,South America,94024539.53,39716831.97,39400,89.66,760163,54307707.56,57.76,97,293.02,18.57,136.74,2.37,123.69,182.83,40,83.4,63868685.16,31308274.36,61738841.63,16789450.91,255474740.63,125233097.45,42.86,3.0
2022-01-01,2022-Q1,2022,1,YouTube,South America,71294414.69,36367799.51,29960,93.45,1204870,34926615.17,48.99,97,-24.17,23.13,96.04,1.96,59.17,58.5,52,97.2,65823076.41,32316945.89,63868685.16,16877068.86,71294414.69,34926615.17,85.71,6.0
2022-04-01,2022-Q2,2022,2,YouTube,South America,77673368.17,32339186.23,47692,97.73,834602,45334181.94,58.37,98,8.95,19.63,140.18,2.4,93.07,-30.73,14,66.06,66728905.51,37259858.88,65823076.41,17132844.72,148967782.86,80260797.11,42.86,3.0
2022-07-01,2022-Q3,2022,3,YouTube,South America,88671997.23,55429631.84,15926,71.11,1293033,33242365.4,37.49,99,14.16,20.82,59.97,1.6,68.58,54.93,32,63.17,82916079.91,41952717.52,66728905.51,9820326.35,237639780.09,113503162.51,71.43,5.0
2022-10-01,2022-Q4,2022,4,YouTube,South America,92363576.49,44597411.27,25228,75.58,1345633,47766165.22,51.72,99,4.16,21.2,107.11,2.07,68.64,4.07,95,66.33,82500839.14,40317331.93,82916079.91,7297690.96,330003356.57,161269327.73,42.86,3.0
2023-01-01,2023-Q1,2023,1,YouTube,South America,78534786.51,26153552.46,7965,74.09,618282,52381234.05,66.7,93,-14.97,19.16,200.28,3.0,127.02,-54.05,72,68.12,84310932.1,44680986.65,82500839.14,8166616.13,78534786.51,52381234.05,14.29,1.0
2023-04-01,2023-Q2,2023,2,YouTube,South America,53293663.57,33451295.13,41796,75.68,1192651,19842368.44,37.23,82,-32.14,12.26,59.32,1.59,44.69,92.9,16,74.02,78216005.95,38308033.28,84310932.1,14766550.14,131828450.08,72223602.49,100.0,7.0
2023-07-01,2023-Q3,2023,3,YouTube,South America,83228534.35,46170009.17,40068,76.61,940987,37058525.19,44.53,93,56.17,14.6,80.27,1.8,88.45,-21.1,24,84.4,76855140.23,39262073.22,78216005.95,14450057.89,215056984.43,109282127.68,57.14,4.0
2023-10-01,2023-Q4,2023,4,YouTube,South America,33886321.72,12775186.67,40781,84.63,519345,21111135.05,62.3,77,-59.29,6.22,165.25,2.65,65.25,-44.81,70,68.06,62235826.54,32598315.68,76855140.23,15339783.1,248943306.15,130393262.73,57.14,4.0
2024-01-01,2024-Q1,2024,1,YouTube,South America,75471060.26,23279581.49,45126,88.96,1777963,52191478.77,69.15,77,122.72,18.08,224.19,3.24,42.45,242.35,91,71.43,61469894.98,32550876.86,62235826.54,15258287.54,75471060.26,52191478.77,14.29,1.0
